Word,Log_Freq_HAL,I_Mean_RT
corundum,3.219,#
coruscate,0.000,#
coruscated,0.693,#
coruscates,0.000,#
coruscating,2.079,#
coruscation,0.693,#
corvee,0.693,#
corvees,0.693,#
corvettes,5.455,#
Cory,7.784,#
cos,8.928,#
COSEC,0.000,#
COSEQUENCES,0.693,#
cosh,3.807,#
coshed,0.000,#
coshes,1.386,#
coshing,1.386,#
cosier,1.099,#
cosies,0.000,#
cosiest,0.000,#
cosignatories,0.000,#
cosignatory,0.000,#
cosines,3.951,#
cosiness,1.792,#
cosmeticians,0.000,#
cosmically,4.304,#
COSMO,6.375,#
cosmogonies,0.693,#
cosmogony,3.611,#
cosmologies,3.611,#
cosmonauts,4.736,#
cosmopolitans,0.000,#
cosmopolite,1.609,#
cosmopolites,1.609,#
cosmoses,0.000,#
COSPONSORED,4.585,#
COSPONSORS,4.382,#
COSSACK,4.190,#
COSSACKS,4.787,#
cosset,0.000,#
cosseted,1.609,#
cosseting,1.609,#
cossets,0.000,#
COSTAGGINI,0.000,#
COSTAGGINI'S,0.000,#
costard,0.000,#
costards,0.000,#
COSTE,3.970,#
costed,5.403,#
coster,4.828,#
costermonger,1.792,#
costermongers,1.609,#
costers,2.398,#
costings,4.094,#
costive,0.000,#
costliest,3.178,#
costliness,0.693,#
costumers,4.796,#
costumier,0.000,#
costumiers,0.000,#
cotangents,0.000,#
cote,6.600,#
coterie,4.477,#
coteries,2.197,#
coterminously,0.000,#
cotes,3.807,#
cotilions,0.000,#
cotillion,3.738,#
cotillions,1.946,#
COTMAN,1.386,#
cots,5.215,#
COTT,4.615,#
cottager,0.693,#
cottagers,1.609,#
cottar,0.000,#
cottars,0.000,#
COTTEN,4.477,#
COTTEN'S,1.099,#
COTTER,5.517,#
COTTER'S,0.000,#
cottonseeds,0.000,#
cottontails,1.099,#
COTTY,0.693,#
cotyledon,2.639,#
cotyledons,1.386,#
couchant,1.792,#
couchette,3.584,#
couchettes,2.303,#
couching,3.912,#
COUD,4.369,#
COUDN,0.000,#
cougars,6.547,#
COUGHLIN,5.580,#
COUGHLIN'S,2.890,#
coughs,5.464,#
COULDA,5.753,#
couldst,1.792,#
COULSON,5.257,#
coulter,5.775,#
coulters,1.792,#
councillors,4.762,#
councillorship,0.000,#
councillorships,0.000,#
counselled,3.807,#
counselling,6.784,#
counsellors,5.811,#
counsels,5.852,#
countdowns,2.708,#
countenanced,3.555,#
countenances,2.996,#
countenancing,2.773,#
counteractions,1.099,#
counteracts,3.784,#
counterattacked,2.996,#
counterattacker,1.099,#
counterattackers,0.000,#
counterattacking,3.258,#
counterattacks,4.317,#
counterattractions,0.000,#
counterbalances,3.689,#
counterblast,1.099,#
counterblasts,0.000,#
counterclaims,3.784,#
counterfeited,3.611,#
counterfeiters,4.007,#
counterfeiting,5.182,#
counterfeits,4.673,#
counterfoil,2.303,#
counterfoils,1.099,#
countering,6.346,#
counterirritants,0.000,#
countermanded,2.944,#
countermanding,1.792,#
countermands,0.000,#
countermarched,0.000,#
countermarches,0.000,#
countermarching,0.000,#
countermeasures,5.900,#
countermine,0.000,#
countermined,0.000,#
countermines,1.386,#
countermining,1.609,#
countermove,2.197,#
countermoves,1.386,#
counteroffensives,0.000,#
counteroffers,2.890,#
counterpane,2.303,#
counterpanes,0.000,#
counterplots,0.000,#
counterplotted,0.000,#
counterplotting,0.000,#
COUNTERPOINTING,2.303,#
counterpoints,3.555,#
counterpoise,3.258,#
counterpoised,2.197,#
counterpoises,0.000,#
counterpoising,0.000,#
countersank,0.000,#
countersigned,2.565,#
countersigning,0.000,#
countersigns,0.000,#
countersink,2.833,#
countersinking,1.099,#
countersinks,1.792,#
countersunk,2.890,#
countertenor,3.219,#
countertenors,2.398,#
countervail,1.386,#
countervailed,0.000,#
countervails,0.000,#
countesses,0.000,#
COUNTIAN,3.912,#
COUNTIN,3.045,#
countinghouses,0.000,#
COUNTREY,0.000,#
countrified,2.197,#
COUNTRIMAN,0.000,#
countrywomen,2.197,#
COUPAL,1.792,#
COUPERIN,4.644,#
coupes,4.727,#
couplets,4.025,#
couplings,5.170,#
courageousness,0.000,#
COURBET,4.443,#
COURCY,0.693,#
COUREURS,0.693,#
courgette,3.611,#
courgettes,2.639,#
couriers,5.948,#
coursed,4.585,#
courser,4.394,#
coursers,2.565,#
COURTENAY,5.257,#
courteousness,2.398,#
courtesan,3.555,#
courtesans,4.500,#
courtesies,4.382,#
courthouses,4.443,#
courtlier,0.000,#
courtliest,0.000,#
COURTRAI,1.386,#
courtrooms,4.615,#
courtships,1.792,#
couscouses,0.000,#
cousinly,0.000,#
couturier,2.773,#
couturiers,0.000,#
COUVE,0.000,#
covenanted,2.079,#
covenanting,1.609,#
covens,5.004,#
COVENT,4.828,#
coverlets,1.609,#
coverts,2.890,#
covetously,0.693,#
covets,2.485,#
covey,5.273,#
coveys,1.099,#
COVINGTON,6.491,#
cowardliness,2.303,#
cowards,6.413,#
cowbells,2.890,#
cowcatchers,1.099,#
cowed,4.682,#
cowered,4.394,#
cowers,3.850,#
COWESSETT,0.000,#
cowgirls,4.771,#
COWHAND'D,0.000,#
cowheel,0.000,#
cowheels,0.000,#
cowherds,1.099,#
cowhides,0.693,#
cowhouse,0.000,#
cowhouses,0.000,#
cowing,3.434,#
cowled,3.434,#
COWLEY,5.088,#
cowlicks,2.197,#
cowling,5.389,#
cowlings,4.190,#
cowls,3.178,#
cowman,2.079,#
cowmen,1.386,#
cowpat,1.099,#
cowpats,3.584,#
COWPONY,0.000,#
COWPUNCHER,1.386,#
cowrie,2.890,#
cowries,0.000,#
COWRTIERS,0.000,#
cowsheds,0.000,#
cowskins,0.000,#
cowslip,2.485,#
cowslips,0.000,#
cox,8.342,#
coxcomb,2.079,#
coxcombs,1.099,#
coxed,3.045,#
coxes,3.892,#
coxing,2.833,#
coxswained,0.000,#
coxswaining,0.000,#
coxswains,3.332,#
coyer,0.000,#
coyest,0.000,#
coypu,1.386,#
coypus,1.792,#
COZEN,2.303,#
CP'er,0.000,#
CP'ers,0.000,#
CPA,7.780,#
crabbedly,0.000,#
crabbedness,0.000,#
crabbier,0.000,#
crabbiest,0.000,#
crabbing,3.555,#
crabways,0.000,#
crabwise,2.079,#
crackbrained,0.000,#
crackdowns,3.871,#
crackleware,0.000,#
cracksman,1.099,#
cracksmen,0.000,#
crackups,0.000,#
CRADDOCK,4.419,#
cradling,4.691,#
crafted,6.755,#
craftier,1.099,#
craftiest,2.565,#
craftily,3.497,#
craftiness,3.611,#
crafting,5.823,#
cragged,0.000,#
craggier,0.000,#
craggiest,0.000,#
cragsman,0.000,#
cragsmen,0.000,#
crake,3.332,#
crakes,0.000,#
CRAMER,6.495,#
crammer,0.000,#
crammers,0.000,#
cramming,5.416,#
cramped,6.572,#
cramping,5.557,#
crampon,3.466,#
crampons,4.710,#
crams,3.434,#
craned,4.234,#
crania,2.639,#
cranial,5.720,#
cranially,1.946,#
craning,3.611,#
craniums,2.996,#
cranked,6.501,#
crankier,2.398,#
crankiest,1.099,#
cranking,6.483,#
cranks,6.930,#
crankshafts,2.833,#
crannied,0.000,#
CRANSTON,5.613,#
crape,2.708,#
crapes,0.000,#
crapped,5.170,#
crappier,3.296,#
crappiest,4.263,#
crapping,4.575,#
CRASSEST,1.609,#
crassly,3.091,#
crated,5.017,#
CRATERED,3.761,#
crating,5.069,#
cravats,3.178,#
cravenly,3.178,#
cravenness,1.609,#
cravens,5.464,#
craves,4.970,#
cravings,5.886,#
crawfishes,0.000,#
CRAWFORD,8.165,#
crawlers,4.852,#
crayfishes,0.000,#
crayoned,0.693,#
crayoning,0.693,#
crazes,2.944,#
crazier,5.529,#
craziest,4.635,#
craziness,5.380,#
creakier,0.000,#
creakiest,0.000,#
creakily,0.693,#
creakiness,0.000,#
creameries,1.386,#
creamers,3.555,#
creamier,2.708,#
creamiest,1.099,#
creaminess,2.398,#
creaming,4.754,#
creasing,4.905,#
creche,3.871,#
creches,1.946,#
creditably,2.398,#
crediting,5.024,#
credos,2.890,#
credulities,0.000,#
credulity,5.303,#
credulously,1.386,#
creel,4.277,#
creels,0.000,#
creepier,2.996,#
creepiest,2.565,#
creepily,1.099,#
creepiness,2.565,#
CREIGHTON,6.176,#
cremates,0.000,#
cremating,2.890,#
cremations,2.708,#
crematoria,5.136,#
crematories,3.526,#
crematoriums,4.304,#
crenellate,0.000,#
crenellated,1.386,#
crenellates,0.000,#
crenellating,0.000,#
creoles,2.996,#
CREON,2.485,#
creosote,3.611,#
creosoted,1.792,#
creosotes,0.000,#
creosoting,0.000,#
crepes,4.357,#
crepitate,0.000,#
crepitated,0.000,#
crepitates,0.000,#
crepitating,0.000,#
crepitation,0.693,#
crepitations,0.000,#
crepuscular,2.639,#
crescendos,2.833,#
crescents,3.178,#
cress,7.318,#
cresting,3.526,#
CRESTON,3.258,#
CRESTON'S,0.000,#
cretinous,4.543,#
cretins,5.645,#
cretonne,0.000,#
crevasses,5.878,#
CREWCUT,3.332,#
crewed,4.443,#
CREWEL,4.369,#
crewing,3.497,#
crewmembers,5.263,#
cribbed,4.942,#
cribbing,4.984,#
cricked,1.386,#
cricketers,6.186,#
cricking,0.000,#
cricks,0.693,#
criers,1.792,#
CRIMEA,5.069,#
CRIMEAN,5.011,#
crimed,0.000,#
criminally,6.659,#
criming,0.000,#
criminologist,4.927,#
criminologists,4.673,#
crimped,5.226,#
crimping,4.673,#
Crimplene,0.000,#
crimps,3.526,#
crimsoned,0.000,#
crimsoning,0.000,#
crimsons,2.944,#
cringes,4.317,#
crinkled,4.564,#
crinklier,0.000,#
crinkliest,0.000,#
crinkliness,0.000,#
crinkling,3.584,#
crinoid,1.386,#
crinoids,2.079,#
crinolines,3.178,#
CRIP,4.078,#
cripples,4.963,#
CRIS,7.283,#
crisped,2.565,#
crisper,5.124,#
crispest,1.609,#
crispier,2.398,#
crispiest,1.099,#
CRISPIN,6.066,#
crispiness,1.609,#
crisping,1.386,#
crisps,4.844,#
crisscrosses,1.099,#
crisscrossing,3.466,#
criterions,4.060,#
criticizes,6.038,#
critiques,6.541,#
CRITTENDEN,4.727,#
CROAKIN,0.693,#
crocheted,4.489,#
crocheting,4.745,#
crochets,2.398,#
CROCKETED,0.693,#
CROCKETT,6.252,#
crocking,0.693,#
crocks,4.043,#
crocodiles,4.942,#
crocuses,3.555,#
croft,5.855,#
crofter,1.792,#
crofters,3.434,#
crofts,3.761,#
croissants,4.234,#
CROIX,5.835,#
CROMBIE,3.738,#
CROMBIE'S,0.000,#
cromlech,1.792,#
cromlechs,0.000,#
crones,2.773,#
crookedly,2.890,#
crookedness,2.565,#
crooking,2.197,#
crooner,2.944,#
crooners,3.850,#
croons,3.401,#
croppers,3.178,#
croquettes,2.833,#
crore,4.852,#
crores,5.094,#
CROSBY,7.119,#
CROSBY'S,3.466,#
CROSBYS,1.609,#
crosier,1.386,#
crosiers,0.000,#
crossbeams,0.693,#
crossbencher,0.000,#
crossbenchers,0.000,#
crossbenches,0.000,#
crossbows,5.583,#
crossbred,3.638,#
crossbreds,1.099,#
crossbreeding,3.135,#
crossbreeds,2.890,#
crosschecked,2.565,#
crosschecking,2.303,#
crosschecks,1.099,#
crosscurrents,0.000,#
crosscuts,2.303,#
crosse,5.434,#
crosser,2.890,#
crossest,0.000,#
crossfires,1.386,#
crosskeys,2.996,#
crossly,2.708,#
CROSSMAN,4.220,#
crossness,0.000,#
CROSSON,2.773,#
CROSSON'S,0.000,#
crossovers,6.430,#
crosspatch,0.000,#
crosspatches,0.000,#
crosspiece,2.890,#
crosspieces,2.079,#
crossply,0.000,#
CROSSROADING,0.000,#
crosstree,0.000,#
crosstrees,0.000,#
crosswalks,3.178,#
crosswinds,4.060,#
crosswords,5.652,#
crotches,4.644,#
crotchet,2.996,#
crotchets,1.792,#
CROUCH'S,2.197,#
crouches,3.912,#
CROUCHIN,0.000,#
croupier,2.398,#
croupiers,1.609,#
croups,2.398,#
croupy,0.000,#
croutons,3.638,#
crowbars,3.584,#
crowdedness,1.386,#
CROWDER,4.997,#
crowfoots,0.000,#
CROYDON,5.247,#
CROZIER,3.951,#
crucifies,2.303,#
crucifixes,3.497,#
crucifixions,1.792,#
cruder,4.454,#
crudities,1.386,#
crudity,3.738,#
CRUELEST,4.727,#
crueller,2.398,#
cruellest,3.807,#
cruelness,1.386,#
cruelties,4.127,#
cruet,1.386,#
cruets,0.693,#
cruised,5.583,#
crumbles,5.094,#
crumblier,0.000,#
crumbliest,0.000,#
crumbs,6.439,#
CRUMLEY,3.664,#
CRUMLISH,4.844,#
crummier,1.386,#
crummiest,2.996,#
CRUMP,4.682,#
crumpets,3.912,#
crumples,3.526,#
crumpling,3.951,#
crunches,5.521,#
crunchier,3.045,#
crunchiest,0.693,#
crunching,6.509,#
crupper,1.099,#
cruppers,0.000,#
CRUS,3.951,#
crusaded,3.178,#
cruse,4.564,#
cruses,1.609,#
crushes,5.875,#
crushingly,2.079,#
crustaceans,4.644,#
crusted,3.970,#
crustier,1.386,#
crustiest,0.693,#
crustily,0.000,#
crustiness,1.609,#
crusts,4.860,#
cruxes,0.000,#
CRUZ,8.565,#
cruzeiro,2.833,#
cruzeiros,2.197,#
crybabies,4.654,#
CRYOSTAT,2.197,#
cryptical,4.317,#
cryptically,4.263,#
cryptograms,2.565,#
cryptographer,4.043,#
cryptographers,4.820,#
cryptographically,5.278,#
crypts,4.727,#
CRYSTALLITES,1.099,#
crystallizations,1.946,#
crystallizes,3.258,#
CRYSTALLOGRAPHIC,4.078,#
CU,9.050,#
cubbyholes,1.946,#
cubicles,4.820,#
cubing,2.197,#
cubit,3.989,#
cubits,4.220,#
cuckolded,3.367,#
cuckolding,0.000,#
cuckoldry,0.000,#
cuckolds,1.792,#
cuckoos,3.951,#
cucumbers,5.866,#
CUDDLEBACK,0.000,#
cuddled,5.525,#
cuddles,5.371,#
cuddlesome,2.303,#
cuddlier,1.386,#
cuddliest,2.079,#
cuddling,6.071,#
cuddly,6.360,#
cudgel,3.332,#
cudgelled,0.000,#
cudgelling,0.000,#
CUDKOWICZ,0.000,#
CUDMORE,3.555,#
cuffed,5.136,#
cuffing,2.639,#
cuirass,2.079,#
cuirasses,0.000,#
cuirassier,0.000,#
cuirassiers,1.792,#
CULBERTSON,4.654,#
culled,6.604,#
cullender,0.000,#
cullenders,0.000,#
culling,5.894,#
culls,2.639,#
culminations,0.000,#
CULMONE,0.000,#
culotte,2.639,#
culottes,2.996,#
culpability,5.247,#
culpably,1.609,#
CULPAS,3.296,#
CULTE,2.639,#
cultivator,3.611,#
cultivators,3.689,#
CULVER,6.277,#
CULVERS,0.000,#
culverts,5.357,#
CUMARA,0.000,#
CUMBANCHEROS,0.000,#
cumber,2.197,#
cumbered,0.000,#
cumbering,0.000,#
CUMBERLAND,6.498,#
cumbers,0.000,#
cumbrous,0.000,#
CUMHURIYET,5.635,#
cummerbunds,2.833,#
cumulations,1.099,#
cumulatively,4.290,#
cumuli,0.000,#
cumulonimbi,0.000,#
cumulonimbus,3.178,#
cumulonimbuses,0.000,#
CUNARD,4.078,#
CUNARD'S,0.693,#
cunnilinctus,0.000,#
CUNNINGHAM,7.724,#
CUNNINGHAM'S,3.807,#
cunt,9.141,#
cunts,5.930,#
cupbearers,0.000,#
cupcakes,4.700,#
cupfuls,0.000,#
cupidity,2.773,#
cupids,3.497,#
cupola,3.892,#
cupolas,1.386,#
cuppa,4.043,#
cuppas,0.000,#
cupping,5.829,#
CUPPLY,0.000,#
cupric,2.398,#
cur,7.568,#
curability,0.000,#
curably,1.609,#
curacao,4.754,#
curacies,0.000,#
curacoa,0.000,#
curacy,0.000,#
curates,2.890,#
curatives,2.708,#
curators,4.682,#
curatorship,1.099,#
curatorships,0.000,#
curbed,4.654,#
curdled,3.761,#
curdles,2.485,#
curettage,2.197,#
curette,0.000,#
curetted,0.000,#
curettes,0.000,#
curetting,0.000,#
curfews,3.784,#
curia,4.357,#
curiae,4.454,#
curiosities,5.063,#
curlew,3.497,#
curlews,0.000,#
curlicues,3.497,#
curlier,1.386,#
curliest,0.000,#
curliness,2.565,#
curmudgeons,3.689,#
curried,4.277,#
curries,4.419,#
currish,0.000,#
currishly,0.693,#
currying,3.526,#
CURRYS,1.946,#
curs,4.500,#
cursedly,0.693,#
cursively,1.386,#
cursorily,3.584,#
curst,2.303,#
CURT'S,3.434,#
curtailing,4.500,#
curtailment,4.060,#
curtailments,1.946,#
curtails,2.565,#
curtaining,0.693,#
curter,0.000,#
curtest,0.000,#
CURTIN,5.889,#
CURTIS,8.448,#
CURTISS,5.081,#
curtly,4.654,#
CURTSEYED,3.045,#
curtsied,2.639,#
curtsies,1.792,#
curtsying,0.000,#
CURY,3.807,#
CURZON,4.382,#
CURZON'S,1.386,#
CUSA,4.369,#
cushier,1.099,#
cushiest,0.000,#
cushiness,0.000,#
cushioned,4.956,#
CUSHMAN,5.403,#
cuspidor,0.693,#
cuspidors,0.000,#
cusps,3.045,#
cussed,4.317,#
cussedly,0.693,#
cussedness,2.565,#
cusses,3.258,#
cussing,5.429,#
custards,2.890,#
custodians,4.654,#
custodianship,2.890,#
customhouses,0.000,#
cutaways,3.784,#
cutbacks,5.826,#
cutely,3.829,#
cuter,5.159,#
cuticles,3.045,#
cutlasses,2.079,#
cutler,6.686,#
cutlers,1.386,#
cutpurse,1.386,#
cutpurses,2.197,#
cutthroats,3.951,#
cuttingly,0.693,#
cuttle,2.303,#
cuttlefish,2.890,#
cuttlefishes,0.000,#
cuttles,0.000,#
cutworm,0.000,#
cutworms,2.485,#
cybernetically,2.944,#
cybernetics,6.380,#
cyclamate,1.386,#
cyclamates,2.639,#
cyclamen,3.401,#
cyclamens,2.197,#
cyclically,3.555,#
cycling,8.142,#
cyclists,7.348,#
CYCLOHEXANOL,0.000,#
cyclones,6.666,#
cyclonic,3.466,#
cyclopaedia,1.609,#
cyclopaedias,0.000,#
Cyclopean,8.399,#
cyclostyle,1.792,#
cyclostyled,0.000,#
cyclostyles,0.000,#
cyclostyling,0.000,#
cyclotrons,2.996,#
CYCLY,0.000,#
CYGNE,0.693,#
cygnet,3.850,#
cygnets,0.000,#
cylindrically,2.197,#
cymbalist,0.693,#
cymbalists,0.000,#
cymbals,6.219,#
CYNEWULF,0.000,#
cynicisms,0.000,#
cynosure,3.951,#
cynosures,1.386,#
cypresses,2.079,#
Cypriot,6.513,#
Cypriots,6.068,#
CYR,5.352,#
Cyril,6.387,#
Cyrillic,7.069,#
CYRUS,6.914,#
cystitis,4.174,#
cytologist,0.000,#
cytologists,0.000,#
cytology,3.871,#
CZARINA'S,0.000,#
czarinas,0.000,#
czars,4.317,#
Czechoslovak,4.357,#
Czechoslovakian,3.784,#
Czechoslovakians,0.000,#
Czechoslovaks,0.000,#
Czechs,5.673,#
CZERNY,3.584,#
D'ART,3.970,#
D'ENTRETENIR,0.000,#
D'ETAT,5.743,#
D'HOTEL,1.099,#
D'IDENTITE,3.178,#
D'UN,7.269,#
d'you,4.905,#
DA,11.024,#
dabblers,3.638,#
dabchick,0.000,#
dabchicks,0.000,#
DABHUMAKSANIGALU'AHAI,0.000,#
dabs,3.584,#
dace,3.689,#
dacha,3.178,#
dachas,2.708,#
dachshunds,5.100,#
dacoit,1.609,#
dacoities,1.792,#
dacoits,2.833,#
dacoity,1.609,#
dactyl,3.970,#
dactylic,0.000,#
dactylics,0.000,#
daddies,5.247,#
DADE,5.394,#
DADE'S,0.000,#
dado,6.711,#
dados,5.762,#
dads,6.594,#
daemon,8.378,#
daemonic,3.526,#
daemonically,0.000,#
daemons,7.133,#
DAER,3.367,#
dafter,1.099,#
daftest,1.792,#
daftly,0.000,#
daftness,0.693,#
DAG,6.635,#
DAGERS,0.000,#
DAGGERMAN,0.000,#
daggers,5.583,#
dago,4.304,#
dagos,0.693,#
daguerreotypes,1.609,#
Dahl,6.482,#
dahlia,4.804,#
dahlias,2.773,#
Dail,5.268,#
DAILEY,6.260,#
dailies,5.663,#
daintier,0.000,#
dainties,1.099,#
daintiest,0.000,#
daintiness,0.000,#
daiquiris,2.303,#
dairies,3.932,#
dairying,3.219,#
dairymaids,0.000,#
dairymen,1.386,#
dais,4.625,#
DAK,5.606,#
dalesman,0.000,#
dalesmen,0.000,#
DALEY,5.753,#
DALLES,3.584,#
dallied,2.773,#
dallies,1.386,#
DALLOWAY,1.386,#
dallying,2.996,#
Dalmatia,5.011,#
dalmatians,5.557,#
DALTON'S,4.718,#
DALY,7.512,#
DAMAS,3.638,#
damascene,1.386,#
damascened,0.000,#
damascenes,0.000,#
damascening,0.000,#
DAMED,3.738,#
dames,4.934,#
damming,3.871,#
DAMMIT,7.615,#
damnable,4.564,#
damnably,3.664,#
damnedest,4.673,#
DAMNIT,6.001,#
damns,3.871,#
Damocles,4.727,#
DAMON,7.610,#
damped,4.963,#
dampens,3.045,#
dampers,4.511,#
dampest,0.000,#
damping,7.579,#
dampish,2.197,#
damply,1.386,#
damps,3.258,#
damsels,5.323,#
damson,0.000,#
damsons,0.000,#
DAN'L,4.956,#
DAN'S,6.317,#
DANAHER,3.296,#
DANBURY,5.872,#
DANCHIN,0.000,#
dandelions,3.989,#
dander,5.024,#
dandier,0.000,#
dandies,2.485,#
dandiest,0.693,#
dandified,0.693,#
dandifies,0.000,#
dandify,0.000,#
dandifying,0.000,#
dandle,0.000,#
dandled,0.693,#
dandles,0.000,#
dandling,0.000,#
DANDY'S,1.099,#
DANEHY,1.099,#
DANG,7.372,#
DANGED,4.407,#
dangles,3.892,#
DANIEL'S,5.864,#
Daniels,7.585,#
danker,2.303,#
dankest,1.609,#
dankness,0.000,#
DANNEHOWER,0.000,#
DANNY'S,5.460,#
DANS,8.873,#
DANSEUR,2.079,#
DANVILLE,6.491,#
DANZIG,6.344,#
daphnes,1.099,#
DAPPERTUTTO,2.639,#
dapples,1.386,#
dappling,1.792,#
DARBUKA,2.485,#
daredevils,4.394,#
daren't,3.555,#
DARIN,7.055,#
daringly,2.996,#
DARIUS,6.604,#
darkens,4.710,#
darkies,3.258,#
DARKLING,3.871,#
darkrooms,2.773,#
darky,2.639,#
DARLIN,5.434,#
darlings,5.236,#
DARNELL,5.209,#
darns,2.303,#
DARRELL,7.488,#
DARROW,5.389,#
dartboards,1.609,#
Dartmoor,3.829,#
DARTMOUTH'S,3.526,#
darts,6.831,#
DARWEN,3.178,#
DAS,9.490,#
dashboards,3.761,#
DASHIELL,4.263,#
dashingly,2.773,#
DASHWOOD,3.466,#
datable,1.946,#
dateless,3.367,#
DATELINED,2.398,#
datelines,3.401,#
dative,3.784,#
datives,0.000,#
dauber,3.526,#
daubers,0.000,#
daubing,1.609,#
daubs,2.485,#
daughterly,0.000,#
dauntlessly,0.000,#
daunts,0.000,#
DAUPHINE,3.989,#
dauphins,1.792,#
DAVAO,4.078,#
davenports,2.197,#
DAVIDSON,8.047,#
DAVIDSON'S,4.466,#
DAVIS,9.922,#
davit,3.219,#
davits,3.332,#
Davy,6.553,#
DAVY'S,2.079,#
dawdled,2.303,#
dawdler,0.693,#
dawdlers,0.000,#
dawdles,1.099,#
dawdling,3.332,#
dawned,6.184,#
DAWSON,7.849,#
dayboy,0.000,#
dayboys,0.000,#
daydreamer,2.996,#
daydreamers,2.833,#
daydreams,4.997,#
daygirl,0.000,#
daygirls,0.000,#
DAYLIGHTS,5.635,#
dayrooms,0.000,#
dazedly,2.565,#
dazes,2.079,#
dazing,1.099,#
DAZZLER,5.969,#
DE,12.785,#
deaconess,4.007,#
deaconesses,4.248,#
deadening,4.344,#
deadens,1.792,#
deadlier,4.673,#
deadlocks,4.454,#
deafening,7.613,#
deafens,1.609,#
deafer,0.693,#
deafest,2.996,#
deafness,6.308,#
DEANE,6.293,#
deaneries,0.000,#
deanery,0.000,#
dearies,1.792,#
dearness,3.045,#
dears,4.466,#
deathbeds,1.946,#
deathblows,0.000,#
deathless,4.466,#
deathlessly,0.000,#
deathlike,2.303,#
deathwatches,0.000,#
DEAUVILLE,1.609,#
deb,7.277,#
debacles,3.367,#
debag,0.000,#
debagged,0.000,#
debagging,0.000,#
debags,0.000,#
debarkations,0.693,#
debarked,3.611,#
debarking,3.555,#
debarks,0.000,#
debased,5.288,#
debasements,0.000,#
debases,2.708,#
debasing,4.727,#
debater,4.828,#
debaters,4.454,#
debauched,3.664,#
debauchee,0.000,#
debauchees,0.000,#
debaucheries,2.303,#
debauches,1.609,#
debauching,2.197,#
debenture,3.714,#
debentures,5.407,#
debilitates,0.693,#
debited,4.263,#
debiting,2.303,#
debits,4.407,#
deboned,2.303,#
debones,0.000,#
deboning,1.099,#
DEBONNIE,0.000,#
DEBORA,4.477,#
debouch,0.000,#
debouched,0.000,#
debouches,1.099,#
debouching,0.000,#
debriefed,4.625,#
debriefing,4.718,#
debriefs,2.485,#
debs,4.443,#
debtors,5.094,#
debugged,6.153,#
debugging,8.676,#
debugs,3.761,#
debunked,6.001,#
debunker,5.024,#
debunkers,5.966,#
debunks,4.454,#
debutantes,4.595,#
debuted,5.620,#
DEC,10.332,#
decadently,2.197,#
decadents,1.946,#
Decalogue,3.466,#
decamped,2.398,#
decamping,1.099,#
decamps,2.565,#
decanters,2.890,#
decants,0.000,#
decapitated,5.130,#
decapitates,3.296,#
decapitating,2.708,#
decapitations,2.639,#
decarbonize,0.000,#
decarbonized,0.000,#
decarbonizes,0.000,#
decarbonizing,0.000,#
decasyllabic,0.000,#
decasyllable,0.000,#
decasyllables,0.000,#
decathlons,0.000,#
DECCA,6.346,#
deceases,3.367,#
deceasing,1.946,#
deceitfully,4.060,#
deceitfulness,3.497,#
deceits,4.143,#
deceiver,5.278,#
deceivers,4.419,#
deceivingly,0.693,#
decelerated,3.638,#
decelerates,3.091,#
decelerating,4.159,#
Decembers,2.197,#
decentralized,6.050,#
decentralizes,0.693,#
deceptions,5.690,#
deceptiveness,1.792,#
decibels,4.443,#
decimalization,1.792,#
decimalize,0.693,#
decimalized,1.099,#
decimalizes,0.000,#
decimalizing,0.000,#
decimally,2.833,#
decimated,6.028,#
decimates,2.485,#
decimating,4.369,#
decipherable,2.708,#
deciphered,4.804,#
deciphering,5.481,#
deciphers,3.258,#
DECISIONAL,2.565,#
deckchair,2.485,#
deckchairs,0.000,#
deckhands,1.386,#
deckle,2.996,#
deckles,1.099,#
declaim,4.234,#
declaiming,2.197,#
declaims,1.792,#
declamations,1.099,#
declarable,1.099,#
declassifications,0.000,#
declassified,5.609,#
declassifies,1.099,#
declassifying,3.091,#
declensions,3.555,#
declivities,0.000,#
declutch,3.296,#
declutched,0.000,#
declutches,0.000,#
declutching,1.946,#
decoction,4.828,#
decoctions,2.639,#
decoded,6.989,#
decoder,8.081,#
decoders,7.013,#
