Word,Log_Freq_HAL,I_Mean_RT
tailspin,1.0792,837.818
tailwind,0.8451,916.516
taint,1.6128,762.367
tainted,1.9685,760.645
Taipei,1.7559,768.556
Taiwan,2.2455,677.893
Taiwanese,1.4624,915.958
take,4.9843,555.062
taken,3.8495,606.909
takeoff,2.1004,736.125
takeoffs,0.9542,733.968
takeover,1.9085,608.839
taker,1.6721,683.941
takes,3.7772,696.636
taking,4.0886,685.818
takings,0.9542,707.033
talc,1.1139,885.316
talcum,1.6021,807.158
tale,2.7875,603.697
talebearer,0.6021,1076.867
talent,3.1248,604.412
talented,2.7649,662.182
talents,2.3692,602.742
tales,2.5563,626.516
taleteller,0.0,1028.577
talisman,1.8751,860.538
talismanic,2.773,1045.4
talk,4.6395,547.452
talkative,1.6721,746.412
talked,3.7183,599.636
talker,1.9638,660.235
talkie,1.2304,818.444
talking,4.4046,563.676
talks,3.0853,576.839
talky,1.2788,833.19
tall,3.2175,618.529
Tallahassee,1.5315,881.219
taller,2.4548,621.969
tallies,0.7782,895.875
tallow,0.7782,647.0
tally,7.01,706.367
tallyho,0.693,1084.9
tallyman,0.693,894.273
Talmud,1.6812,843.455
talon,7.148,722.208
talons,1.4624,762.276
tamale,1.1139,999.083
tambourine,1.6628,810.857
tame,2.1461,687.357
tamer,1.3802,741.222
taming,1.3222,702.083
tamp,0.6021,741.111
tamper,1.4150,701.793
tampering,1.8325,687.818
tampon,1.5441,744.469
tan,2.6435,595.088
tandem,1.2788,715.182
tang,7.846,653.16
tangency,3.584,948.75
tangent,1.3010,706.323
tangential,0.4771,1174.615
tangents,5.38,838.867
tangerine,1.5911,758.906
tangible,1.7559,824.033
tangibly,3.738,791.385
tangle,1.7324,619.188
tangled,2.1173,675.0
tango,2.4393,662.818
tangos,0.7782,827.786
tangy,1.2553,785.259
tank,3.1163,510.094
tankard,0.6990,763.067
tanker,2.0043,728.839
tankers,1.4150,645.2
tanks,2.7050,606.129
tanned,1.5051,697.0
tanner,6.816,686.455
tannery,1.0414,1030.9
tannin,4.564,868.8
tantalize,0.6990,735.462
tantalizing,1.2041,776.517
tantalizingly,4.025,1065.524
Tantalus,4.585,1059.857
tantamount,1.2553,723.231
tantrum,1.6628,722.593
tantrums,1.3979,764.5
Tanzania,1.1139,881.5
Tao,1.8195,844.5
Taoism,5.966,784.75
Taoist,1.0792,805.471
Taoists,4.575,834.75
tap,2.8768,597.879
tapdance,3.367,791.318
tape,3.5456,621.576
taped,2.3404,707.219
taper,1.0000,734.0
tapered,1.0792,781.111
tapering,0.7782,782.906
tapes,2.8228,596.938
tapestries,1.2304,880.8
tapestry,1.5682,742.812
tapeworm,1.5563,796.121
tapioca,1.5051,827.238
tapped,2.3598,635.774
tapping,2.2175,666.057
taproom,2.833,812.833
taps,2.1173,666.5
tar,2.2068,626.0
Tara,2.4116,760.25
tarantula,1.6721,883.577
tardily,0.4771,903.438
tardiness,1.3617,752.742
tardy,1.7709,618.194
tare,4.127,703.786
target,3.2871,642.333
targets,2.5328,606.5
target's,5.398,728.818
tariff,0.9031,711.846
tarnish,1.3010,760.207
tarnished,1.3010,767.514
tarot,7.048,768.692
tarpapered,0.0,1192.0
tarpaulin,0.7782,886.0
tarpaulins,2.565,1000.4
tarpon,1.0000,773.154
tarragon,1.1761,949.0
tarred,1.2041,752.368
tarry,1.3802,826.385
tarsal,1.099,894.0
tart,2.0899,663.656
tartan,1.2304,781.0
tartar,5.746,784.821
tartly,2.398,872.364
Tarzan,2.6964,683.938
task,2.8129,616.818
taskmaster,0.9542,806.733
tasks,1.9345,578.613
Tasmania,6.932,828.467
tassel,1.4472,810.207
tassels,1.4472,909.536
taste,3.4180,594.406
tasted,2.4683,689.161
tasteful,1.8451,693.781
tasteless,1.6628,651.765
tastes,2.7868,644.424
tasting,1.9777,628.966
tasty,2.5092,636.706
tatter,2.944,881.692
tattered,1.1139,842.769
tatters,0.7782,763.545
tattle,0.9542,789.095
tattoo,2.7860,629.939
tattooed,2.1239,725.862
tau,7.047,679.667
taught,3.3497,627.812
taunt,1.5185,756.941
taunted,1.1139,650.367
taunting,1.7243,755.133
tauntingly,2.485,847.44
taunts,0.9542,744.0
Taurus,1.4771,696.562
taut,1.5563,763.524
tautology,0.4771,975.917
tavern,2.2014,648.935
taverns,1.0414,678.727
tawny,4.852,817.684
tax,2.8710,595.061
taxable,0.6990,709.485
taxation,1.2041,761.655
taxed,1.0414,609.061
taxes,2.6972,639.088
taxi,3.1202,611.176
taxicab,1.6532,697.941
taxidermy,0.9542,973.692
taxied,0.7782,826.444
taxiing,4.357,805.9
taximeter,0.0,1043.462
taxing,1.2041,574.219
taxis,1.7243,651.179
taxonomy,6.221,835.708
taxpayer,1.4771,627.765
taxpayers,1.9294,721.533
taxpayer's,5.298,773.743
taxpaying,4.673,779.258
Taylor,9.677,628.857
Taylor's,6.335,682.688
Tchaikovsky,1.4914,830.667
tea,3.4758,530.147
teabag,3.892,657.679
teacake,3.97,798.04
teacart,0.0,1022.429
teach,3.5701,622.667
teacher,3.4538,570.576
teachers,2.7649,559.581
teacher's,6.715,737.735
teaches,2.4249,730.214
teaching,3.0048,646.636
teachings,1.8692,677.394
teacup,1.5315,666.606
teagarden,3.332,902.941
teahouse,1.6335,882.742
teahouses,1.946,792.036
teakettle,0.9031,888.471
teal,1.4314,751.483
tealeaf,0.0,981.818
team,3.8767,616.645
teamed,1.5315,748.68
teaming,1.3424,716.931
teammate,1.6721,752.424
teammates,1.8865,804.382
teammate's,2.303,819.394
teams,2.8982,696.467
team's,7.165,565.567
teamster,1.1139,706.654
teamsters,5.124,814.806
teamwork,2.0128,687.629
teapot,1.6532,672.625
tear,3.1392,580.969
tearaway,2.079,985.6
teardrop,1.1761,720.5
teargas,3.761,831.792
tearing,2.5159,688.781
tearjerker,0.7782,927.481
tearoom,0.9031,1172.368
tears,3.0573,628.059
teas,1.4314,737.552
tease,2.4639,607.706
teased,1.6902,636.484
teaser,1.1761,737.069
teasing,2.3345,587.29
teaspoon,1.3979,739.097
teaspoonful,0.8451,844.931
teaspoonfuls,3.135,1001.222
teaspoons,1.2553,740.412
teat,1.2304,697.727
teatime,1.3802,901.435
teats,1.3010,970.769
tech,2.5145,787.36
technical,2.6243,671.548
technicalities,1.3802,1083.667
technicality,1.7924,983.826
technically,2.8692,778.0
technician,2.1239,769.333
technicians,1.8573,764.903
technicolor,6.654,861.786
technique,2.6599,656.091
techniques,2.2504,708.818
technocracy,0.6021,959.4
technological,1.6128,924.633
technologically,1.3010,863.346
technologist,5.796,913.161
technology,2.8825,729.935
Ted,3.3481,649.903
teddy,7.875,661.625
tedious,1.8692,832.515
tedium,1.1461,750.0
tee,2.0453,776.862
teem,0.4771,720.154
teeming,1.5315,792.846
teems,0.4771,775.0
teen,2.3222,584.441
teenage,2.5453,634.229
teenager,2.5465,689.765
teenagers,2.3345,664.588
teens,2.0000,590.562
teensy,1.3979,919.133
teeny,2.1106,827.947
teenybopper,0.4771,1024.0
teeter,0.7782,875.467
teetering,0.9031,873.591
teeth,3.3876,550.0
teethe,0.0,714.455
teething,1.3802,700.172
teetotaler,0.9031,813.571
teetotaller,0.6990,947.875
Teflon,1.1139,845.188
telecast,1.2788,749.586
telecommunications,1.4314,884.938
telegram,2.6739,764.515
telegrams,1.8062,834.267
telegraph,2.2253,707.233
telegraphed,1.2788,771.364
telegrapher,0.6021,764.364
telegraphers,2.303,786.355
telegraphic,5.252,847.625
telegraphing,0.8451,826.303
telegraphy,0.7782,768.636
teleological,4.82,1233.5
teleology,3.871,1102.889
telepathic,1.4914,914.0
telepathically,1.1461,962.69
telepathy,1.6812,830.235
telephone,3.2180,669.125
telephoned,2.0414,891.133
telephones,1.8325,695.647
telephoning,1.3617,972.103
telephoto,1.2304,1031.125
teleprompter,4.511,1013.583
telescope,2.1790,707.353
telescoped,2.89,919.692
telescopes,1.3979,827.812
telescopic,1.1139,903.276
telescoping,0.6990,808.742
teletype,1.5315,1013.692
teletypes,3.871,882.217
televise,4.787,773.036
televised,1.6335,829.429
television,3.2380,671.618
tell,4.9442,534.25
teller,2.1206,617.788
tellers,1.5315,627.364
telling,3.9882,629.485
tells,3.4259,671.281
telltale,1.2788,776.583
telly,5.894,721.889
temerity,1.0792,817.2
temp,2.1903,596.926
temper,2.7657,628.886
tempera,0.4771,1075.333
temperament,1.7782,868.871
temperamental,1.6232,1124.533
temperance,5.153,656.515
temperate,1.1139,706.125
temperately,0.0,1059.143
temperature,2.8470,683.758
temperatures,2.0043,759.812
tempered,1.5315,651.029
tempers,1.5798,680.031
tempest,1.5682,688.133
tempestuous,1.1139,964.7
template,1.3424,666.667
temple,2.9523,651.258
temples,1.9085,656.273
tempo,1.9395,654.258
temporal,1.8451,674.625
temporally,0.6021,890.538
temporarily,2.3674,684.188
temporary,2.8235,753.367
temporize,2.708,760.458
tempos,0.4771,882.292
tempt,2.1139,662.963
temptation,2.3365,675.242
temptations,1.5911,796.062
tempted,2.3096,709.219
tempter,3.584,871.92
tempting,2.1903,671.697
temptingly,3.526,905.448
temptress,1.3802,845.069
tempts,0.9031,730.4
ten,3.8690,576.382
tenable,0.6021,821.786
tenacious,1.4150,738.97
tenaciously,0.4771,712.231
tenacity,1.1761,855.522
tenancy,0.4771,910.821
tenant,2.1931,717.793
tenants,2.1206,661.75
tend,2.7973,651.706
tended,1.7160,666.419
tendencies,1.9085,725.633
tendency,2.1430,689.714
tender,2.6571,664.333
tendered,1.1139,760.094
tenderfoot,1.4150,801.812
tenderhearted,0.6990,892.969
tenderize,0.9031,791.407
tenderloin,1.3222,852.667
tenderly,1.6335,702.909
tenderness,2.1139,736.531
tending,1.7482,689.125
tendon,1.4771,683.138
tendons,1.2788,737.552
tendril,0.4771,766.182
tends,2.1335,634.133
tenement,1.5563,913.81
tenements,1.1761,863.15
tenet,0.8451,868.762
tenets,1.1139,929.37
tenfold,1.3979,729.038
Tennessee,2.3118,791.812
Tennessee's,3.367,744.906
tennis,2.8426,568.794
Tennyson,1.4771,706.846
tenor,1.9031,807.778
tenors,1.0414,817.696
tenpence,0.0,1014.625
tens,2.0607,607.8
tense,2.7185,653.438
tensed,1.0414,808.903
tensely,3.296,777.5
tenses,0.6990,749.719
tensile,0.8451,765.071
tensing,0.6021,757.613
tension,2.6405,654.273
tensional,1.099,906.182
tensioning,4.533,1049.833
tensionless,1.386,917.812
tensions,1.6628,694.424
tenspot,0.0,1055.375
tent,2.9509,579.182
tentacle,1.1461,839.742
tentacles,1.7559,733.607
tentative,1.4150,738.676
tentatively,1.0000,779.969
tenth,2.3284,664.742
tenths,1.1139,767.44
tenting,0.7782,826.154
tents,1.9956,645.818
tenuous,1.2553,818.968
tenuously,0.4771,909.083
tenure,1.9590,728.172
tepee,1.4472,903.143
tepees,0.4771,927.364
tepid,1.1139,900.118
tequila,2.4771,682.839
Teresa,7.411,718.267
term,2.9499,643.258
termed,1.0792,780.107
terminal,2.5922,630.471
terminals,1.4150,640.606
terminate,2.1492,704.938
terminated,2.1703,676.242
terminates,0.8451,731.594
terminating,1.5315,734.406
termination,1.8388,797.794
terming,0.4771,926.214
terminology,1.3979,838.067
terminus,1.3802,957.8
termite,1.5911,750.906
terms,3.0565,619.294
terra,7.738,805.19
terrace,2.2405,700.939
terraced,3.932,831.667
terraces,0.6021,781.581
terracotta,0.7782,981.263
terrain,2.0645,678.903
terrains,5.088,868.172
terrestrial,1.0792,885.533
terrible,3.6809,625.5
terribly,3.0813,792.515
terrier,1.6990,836.692
terriers,7.098,727.56
terrific,3.3302,585.059
terrified,2.6893,685.355
terrifies,1.2788,646.857
terrify,1.4150,654.688
terrifying,2.3385,716.697
territorial,1.9345,787.0
territories,1.7924,810.438
territory,2.8745,703.406
terror,2.6628,571.486
terrorism,2.3222,697.667
terrorist,2.7910,669.688
terrorists,2.7796,670.438
terrorize,1.4314,740.424
terrorized,1.5185,724.676
terrorizing,1.5798,901.182
terry,9.78,758.143
terrycloth,0.7782,901.29
terse,0.9542,840.2
tersely,4.394,779.118
tertian,1.099,998.25
tertiary,1.1139,996.158
Tess,6.009,800.682
test,3.6324,522.452
testament,2.0828,687.967
testaments,5.1,742.967
tested,2.7308,610.909
tester,1.2553,735.719
testes,0.9542,877.593
testicle,1.7709,707.719
testicular,1.5051,777.097
testified,2.2945,736.667
testifies,1.5315,840.818
testify,2.8603,725.485
testily,3.258,767.9
testimonial,1.5185,725.118
testimonials,0.9031,856.633
testimony,2.8768,643.788
testing,2.8876,612.971
tests,3.0785,551.806
testy,1.6990,682.29
tetanus,1.8573,997.111
tether,1.3979,1019.0
tethered,1.3222,760.55
tethers,0.7782,857.941
tetragonal,1.386,1073.933
Tex,2.2648,801.947
Texan,1.4771,655.848
Texans,1.3010,788.0
Texas,3.1553,616.647
text,2.4281,627.235
textbook,2.0531,631.6
textbooks,1.6532,682.03
textile,1.4150,681.606
textiles,1.1139,616.484
textile's,0.0,787.094
texts,1.5315,588.548
textual,7.131,835.071
texture,1.9294,602.857
textured,1.0000,650.824
textures,1.2304,611.061
Thai,2.2253,806.481
Thailand,2.1818,742.387
thalidomide,0.4771,1077.4
Thames,1.5051,819.963
than,4.5761,745.963
thank,11.469,650.552
thanked,2.2900,759.303
thankful,2.4393,701.471
thankfulness,0.6021,728.176
thanking,2.1903,762.312
thankless,1.3424,821.692
thanks,12.444,577.061
Thanksgiving,2.9777,756.441
that,5.8571,608.7
thatch,4.82,730.033
thatches,0.0,685.455
that'd,7.166,912.4
that'll,7.997,917.167
that's,12.375,707.406
thaw,1.9138,704.094
thawed,1.4624,889.393
thawing,1.1139,685.0
the,6.1766,600.194
theater,3.0888,657.829
theatergoers,1.099,936.5
theatergoing,1.386,1197.875
theaters,1.9685,684.091
theatre,2.7657,670.424
theatregoer,0.4771,1128.75
theatres,1.4472,762.074
theatrical,2.1106,704.226
theatrically,0.4771,849.63
theatricals,0.9542,956.897
thee,3.1232,772.25
theft,2.5378,675.312
their,4.5239,786.152
theirs,2.5977,817.871
their's,5.69,713.633
theism,5.72,993.722
theist,6.061,721.714
theistic,0.4771,1038.462
Thelma,5.935,707.625
Thelma's,1.099,759.5
them,4.9577,595.483
thematic,0.6990,764.88
theme,2.8519,694.303
themes,1.7634,662.267
themselves,3.3700,676.125
then,4.8806,567.531
thence,1.1761,843.643
thenceforth,3.178,933.286
theocracy,0.4771,966.5
Theodore,2.1303,664.091
theologian,1.1761,893.333
theologians,1.1139,955.696
theological,1.3222,835.273
theology,1.5682,726.036
theology's,1.386,840.387
theorem,1.2553,884.793
theoretical,1.9823,830.233
theoretically,8.037,825.724
theoretician's,0.0,1047.8
theories,2.4425,647.429
theorist,1.0000,701.576
theorists,0.8451,777.469
theorize,1.0414,768.364
theorizing,0.8451,740.567
theory,3.1644,602.774
therapeutic,1.8633,744.312
therapies,1.2304,757.969
therapist,2.6866,672.394
therapists,1.6335,732.529
therapist's,4.263,764.735
therapy,2.9754,690.406
there,5.3459,556.394
thereabout,0.6021,865.586
thereabouts,0.9031,979.333
thereafter,1.7993,896.467
thereby,1.9031,698.097
there'd,6.891,801.222
therefore,3.0249,697.727
therefrom,5.043,802.1
therein,1.6812,888.44
there'll,7.151,895.818
thereof,1.7076,757.038
thereon,5.118,1099.0
there're,6.286,732.412
there's,11.679,640.771
Theresa,7.07,708.909
thereto,1.3010,1031.333
theretofore,3.045,742.909
thereunder,3.584,1229.0
thereupon,0.6021,963.048
there've,5.252,861.133
therewith,0.4771,815.476
thermal,2.0531,790.636
thermally,5.088,1017.133
thermistor,4.431,1160.0
thermocouple,4.317,1104.75
thermodynamic,0.4771,1029.115
thermodynamically,4.19,1204.095
thermodynamics,1.1461,1026.552
thermoelectric,4.804,1220.818
thermometer,2.0531,753.879
thermometers,1.1761,919.9
thermonuclear,1.1461,974.167
thermopile,2.639,803.667
thermoplastic,0.4771,1184.808
thermos,1.7634,825.308
thermostat,1.7709,830.71
thermostats,4.575,939.367
thesaurus,1.3222,792.25
these,4.6637,706.559
theses,0.9031,835.75
thesis,2.2430,679.935
thespian,1.2553,783.077
thespians,2.639,680.565
they,5.3207,618.382
they'd,9.543,1005.833
they'll,9.9,730.375
they're,11.333,710.467
they've,9.957,823.25
thiamin,2.639,966.714
thick,2.8537,662.406
thicken,0.7782,690.31
thickened,0.7782,698.206
thickener,0.4771,860.556
thickeners,2.079,910.28
thickening,1.0000,689.941
thickens,1.5185,705.97
thicker,2.0294,670.788
thickest,0.9542,704.871
thicket,1.3979,827.318
thickets,3.761,927.412
thickheaded,0.8451,790.419
thickly,0.6990,745.091
thickness,1.4314,691.781
thicknesses,5.231,778.25
thickwitted,0.0,1317.667
thief,3.0931,586.941
thieve,0.8451,833.52
thievery,1.1761,847.714
thieves,2.6675,684.333
thieving,1.9345,684.692
thigh,2.2833,689.031
thighs,2.2945,707.581
thimble,1.1761,715.536
thin,3.0128,622.441
thine,2.1703,838.917
thing,4.7445,621.771
thingamabob,1.0414,1274.5
thingamajig,1.0792,1245.429
things,4.5482,715.273
think,5.1376,596.0
thinker,1.7853,568.344
thinkers,1.6902,711.029
thinking,4.1570,615.576
thinks,3.7190,573.353
thinly,1.1761,855.742
thinned,1.0414,808.065
thinner,2.0645,637.625
thinness,0.7782,746.774
thinning,1.3010,712.844
third,3.5800,619.939
thirdly,1.2553,864.708
thirds,1.4314,718.828
thirst,2.2810,629.206
thirsted,0.6021,1061.95
thirsty,2.7980,604.688
thirteen,7.488,668.676
thirteenth,1.6128,861.438
thirties,1.4314,731.788
thirtieth,0.6990,881.0
thirty,8.768,739.742
this,5.6095,632.125
thistle,6.159,720.828
thither,1.2041,868.6
Thomas,3.2140,632.03
Thomas's,4.984,756.552
Thompson,2.6776,724.206
Thompson's,5.938,677.419
Thomson,7.663,724.833
thong,2.0334,726.633
Thor,2.0569,686.261
thorax,1.3222,743.5
Thoreau,6.215,795.727
Thoreau's,3.219,781.333
thorn,8.223,726.559
thorns,1.9031,614.645
thorny,6.297,697.031
thorough,2.3820,765.429
thoroughbred,1.6628,910.808
thoroughfare,1.6812,1036.722
thoroughfares,0.4771,1046.0
thoroughgoing,3.296,1173.6
thoroughly,2.3874,674.065
thoroughness,1.2041,906.25
Thorpe,2.0374,797.417
Thor's,4.673,749.87
those,4.5844,629.097
thou,3.0588,857.476
though,3.9675,623.606
thought,4.6152,606.5
thoughtful,2.6010,622.382
thoughtfully,1.1139,749.147
thoughtfulness,1.1139,822.235
thoughtless,1.8573,719.733
thoughtlessly,0.8451,886.968
thoughts,3.2315,600.143
thousand,3.5484,664.242
thousandfold,0.6021,1224.148
thousands,3.1495,569.941
thousandth,1.1461,914.926
thousandths,3.871,997.333
thrash,1.4472,753.452
thrashed,1.3617,780.375
thread,2.4216,671.485
threadbare,0.9031,1022.364
threaded,1.0414,647.933
threading,0.7782,649.194
threadlike,1.099,740.4
threads,1.9345,685.971
threat,3.0253,611.697
threaten,2.6395,678.118
threatened,2.9274,696.061
threatening,2.7782,783.0
threateningly,3.135,919.48
threatens,2.0334,676.424
threats,2.5315,694.645
three,4.4418,706.545
threefold,0.7782,749.515
threepence,0.6990,907.455
threes,1.8808,899.13
threesome,2.0374,778.742
thresh,0.4771,738.474
threshed,0.693,824.684
threshing,0.6021,879.893
threshold,2.1523,699.613
threw,3.3187,652.032
thrice,1.4314,783.217
thrift,1.3617,725.438
thrifty,1.2304,721.182
thrill,2.6335,660.333
thrilled,2.7520,694.5
thriller,1.8451,654.688
thrillers,1.1139,671.4
thrilling,2.2330,716.441
thrills,1.8692,636.484
thrive,1.9542,667.333
thrived,1.0000,718.966
thrives,1.3979,714.533
thriving,1.7993,752.273
throat,3.2643,602.242
throats,2.2601,657.879
throat's,3.401,717.219
throaty,1.0000,806.231
throb,1.1139,639.483
throbbed,5.587,751.034
throbbing,1.7853,709.966
throes,1.4472,818.467
thrombosis,1.2304,948.333
throne,2.6454,607.533
thrones,1.4314,753.69
throng,1.2304,912.933
throttle,2.0792,708.452
throttled,0.6021,898.483
throttling,0.6021,917.846
through,4.4476,616.25
throughout,2.7396,733.0
throughput,0.7782,1090.133
throughway,0.0,996.577
throw,3.8176,619.97
throwaway,1.0000,929.688
throwback,1.4314,685.059
thrower,1.3979,818.148
throwing,3.1729,686.212
thrown,3.0204,619.824
throws,2.5855,613.03
thru,1.5051,824.12
thrum,0.8451,605.0
thrush,1.3010,742.409
thrust,2.2967,636.194
thruster,1.4314,812.458
thrusting,1.2041,762.069
thrusts,1.1139,670.364
thruways,0.0,1021.571
thud,2.0000,683.84
thudding,1.5051,871.688
thuds,3.497,680.0
thug,2.2529,709.375
thuggery,0.4771,1000.4
thugs,2.2405,690.909
thumb,2.7810,779.091
thumbed,0.9542,864.1
thumbing,1.1139,828.033
thumbnail,0.9031,720.625
thumbs,2.3784,705.706
thumbscrew,0.6021,977.889
thumbtack,1.0000,873.387
thump,2.0000,820.571
thumped,0.9031,730.839
thumping,1.8692,696.733
thunder,2.8325,684.176
thunderbolt,6.094,825.242
thunderclap,1.4771,834.577
thunderclaps,1.099,1050.833
thundercloud,0.9542,969.97
thundered,0.9542,799.033
thundering,1.6812,747.8
thunderous,1.1761,760.9
thunderstorm,1.5185,755.033
thunderstruck,0.4771,892.833
Thursday,3.0910,673.091
Thursday's,5.9,667.375
thus,2.7987,694.636
thwack,0.4771,822.1
thwart,1.2553,786.421
thwarted,1.4150,793.654
thwarting,0.9031,811.952
thy,3.0948,884.947
thyme,1.0414,801.435
thyroid,1.4624,751.3
thyroidal,0.0,1001.667
thyroids,2.398,830.375
tiara,1.9638,828.0
Tiber,0.9542,819.071
Tibet,2.1673,784.029
Tibetan,1.7782,770.591
tibia,1.5185,823.95
tic,6.669,712.286
tick,2.5694,750.606
ticked,1.7482,749.969
ticker,1.7482,706.533
tickertape,2.197,913.3
ticket,3.3664,629.324
tickets,3.3448,628.182
ticking,2.3502,770.906
tickle,2.3909,659.088
tickled,2.0086,601.156
ticklish,1.7709,740.966
ticks,1.7782,647.818
Ticonderoga,4.111,943.889
tidal,1.7324,742.75
tidbit,1.2553,793.375
tidbits,1.3010,868.31
tiddlywinks,0.6990,910.952
tide,2.5752,630.0
tidemark,0.0,833.25
tides,1.9085,692.333
tidewater,5.541,813.097
